Transaction_ID,Date_of_Purchase,Customer_ID,Product_Category,Product_Name,Units,Price,Discounts,Returned,Mode_of_Payment,Purchase_Channel
2600,18-04-2022,135,Automotive,Motorcycle Helmet,5,136.06,25.92,TRUE,Credit Card,Online
2601,19-04-2022,845,Fashion,Jeans,1,381,8.86,TRUE,UPI,In-store
2602,19-04-2022,25,Automotive,Air Freshener,5,43.3,4.33,TRUE,Debit Card,Online
2603,19-04-2022,49,Home,Cushion Covers,4,128.07,42.14,TRUE,Cash,In-store
2604,19-04-2022,338,Home,Bed Sheets,4,141.8,24.11,TRUE,Cash,In-store
2605,19-04-2022,835,Home,Table Lamp,3,413.99,16.1,FALSE,Net Banking,Online
2606,20-04-2022,16,Electronics,Camera,5,262.97,52.08,FALSE,Cash,Online
2607,20-04-2022,480,Fashion,T-Shirt,3,41.68,2.12,FALSE,Debit Card,Online
2608,21-04-2022,550,Books,Biography,4,99.91,23.11,TRUE,UPI,Online
2609,21-04-2022,824,Electronics,Laptop,4,463.67,100.94,TRUE,Net Banking,Online
2610,21-04-2022,706,Books,Science Fiction,2,132.84,2.62,FALSE,Cash,In-store
2611,21-04-2022,684,Books,Biography,3,53.76,16.79,FALSE,UPI,Online
2612,21-04-2022,733,Books,Children's Book,5,390.53,158.42,TRUE,Credit Card,Online
2613,21-04-2022,130,Electronics,Smartwatch,2,71.9,31.26,FALSE,Credit Card,Online
2614,22-04-2022,784,Electronics,Smartwatch,2,276.42,120.58,FALSE,Net Banking,In-store
2615,22-04-2022,356,Electronics,Smartphone,1,99.05,7.97,FALSE,Net Banking,Online
2616,23-04-2022,278,Toys,Puzzle,2,63.52,23.53,TRUE,Debit Card,Online
2617,23-04-2022,411,Automotive,Car Seat Cover,2,491.03,117.22,TRUE,Credit Card,In-store
2618,23-04-2022,556,Automotive,Car Charger,1,382.78,107.61,FALSE,Cash,In-store
2619,23-04-2022,531,Toys,Action Figure,5,363.04,131.43,FALSE,Net Banking,Online
2620,23-04-2022,321,Home,Cushion Covers,2,479.4,73.72,TRUE,Net Banking,In-store
2621,23-04-2022,796,Toys,Remote Control Car,1,221.14,100.17,TRUE,Credit Card,Online
2622,23-04-2022,249,Toys,Board Game,4,52.47,2.35,TRUE,Debit Card,Online
2623,23-04-2022,94,Books,Science Fiction,2,167.43,49.39,TRUE,Credit Card,Online
2624,23-04-2022,299,Fashion,T-Shirt,2,361.8,106.98,TRUE,Credit Card,Online
2625,23-04-2022,309,Fashion,Jeans,4,421.09,85.6,TRUE,Debit Card,In-store
2626,23-04-2022,55,Fashion,Shoes,1,100.66,25.28,FALSE,Net Banking,Online
2627,24-04-2022,309,Electronics,Smartphone,2,215.71,85.63,FALSE,Credit Card,Online
2628,24-04-2022,394,Automotive,Air Freshener,1,287.95,134.62,FALSE,Net Banking,In-store
2629,24-04-2022,757,Toys,Doll,2,259.29,88.31,TRUE,Debit Card,Online
2630,24-04-2022,48,Electronics,Smartphone,3,73.41,9.43,TRUE,Credit Card,In-store
2631,25-04-2022,549,Automotive,Car Charger,4,415.84,8.91,FALSE,Credit Card,Online
2632,25-04-2022,817,Electronics,Camera,4,207.04,71.96,TRUE,Cash,Online
2633,26-04-2022,592,Toys,Board Game,1,211.73,55.24,TRUE,Cash,In-store
2634,26-04-2022,447,Books,Mystery Novel,2,88.09,6.01,FALSE,Net Banking,Online
2635,26-04-2022,785,Toys,Puzzle,1,309.92,135.58,TRUE,UPI,In-store
2636,27-04-2022,623,Home,Cushion Covers,1,14.49,6.75,FALSE,Debit Card,Online
2637,27-04-2022,739,Toys,Puzzle,2,32.9,3.92,TRUE,Credit Card,Online
2638,27-04-2022,992,Fashion,T-Shirt,5,238.89,22.75,TRUE,Cash,In-store
2639,28-04-2022,284,Automotive,Car Seat Cover,2,281.16,84.35,FALSE,Credit Card,In-store
2640,28-04-2022,850,Electronics,Smartphone,5,359.22,22.68,FALSE,Net Banking,In-store
2641,29-04-2022,647,Home,Cookware Set,1,144.28,5.78,FALSE,UPI,In-store
2642,29-04-2022,310,Electronics,Laptop,2,299.46,46.06,FALSE,Credit Card,In-store
2643,29-04-2022,209,Automotive,Air Freshener,4,151.02,55.57,TRUE,Cash,Online
2644,29-04-2022,95,Electronics,Smartwatch,3,231.66,92.96,TRUE,Net Banking,Online
2645,30-04-2022,628,Electronics,Camera,3,351.26,79.84,TRUE,Net Banking,Online
2646,30-04-2022,103,Automotive,Car Charger,3,141.54,20.99,FALSE,Debit Card,Online
2647,01-05-2022,398,Toys,Remote Control Car,5,65.97,11.61,FALSE,Cash,Online
2648,01-05-2022,986,Electronics,Smartphone,5,308.73,132.5,TRUE,Cash,Online
2649,01-05-2022,483,Fashion,Dress,3,412.9,111.74,FALSE,Debit Card,Online
2650,01-05-2022,216,Electronics,Smartwatch,1,198.38,87.93,TRUE,UPI,Online
2651,01-05-2022,718,Electronics,Camera,1,437.37,189.5,FALSE,Cash,Online
2652,02-05-2022,540,Electronics,Camera,5,342.37,91.22,FALSE,UPI,In-store
2653,02-05-2022,808,Books,Science Fiction,2,467.09,110.23,FALSE,Net Banking,Online
2654,02-05-2022,679,Electronics,Smartwatch,1,86.38,10.62,TRUE,UPI,In-store
2655,02-05-2022,525,Home,Cushion Covers,1,362.84,15.34,TRUE,Debit Card,In-store
2656,03-05-2022,93,Toys,Puzzle,2,124.79,30.81,FALSE,Credit Card,In-store
2657,04-05-2022,785,Home,Table Lamp,1,254.47,57.87,TRUE,Net Banking,Online
2658,04-05-2022,567,Automotive,Motorcycle Helmet,1,27.68,0.28,TRUE,Cash,In-store
2659,04-05-2022,783,Fashion,Shoes,3,326.08,110.63,TRUE,UPI,Online
2660,05-05-2022,75,Home,Bed Sheets,3,58.12,21.09,FALSE,Net Banking,In-store
2661,05-05-2022,200,Fashion,Dress,1,375.6,22.82,TRUE,Cash,Online
2662,05-05-2022,918,Automotive,Car Seat Cover,3,263.34,123.26,FALSE,Cash,Online
2663,05-05-2022,896,Automotive,Car Seat Cover,3,16.84,2.71,TRUE,UPI,In-store
2664,06-05-2022,641,Books,Mystery Novel,5,48.29,18.89,FALSE,Credit Card,Online
2665,06-05-2022,367,Toys,Board Game,2,447.63,96.52,FALSE,Cash,Online
2666,07-05-2022,970,Home,Bed Sheets,3,228.08,83.11,TRUE,Credit Card,Online
2667,07-05-2022,911,Automotive,Car Seat Cover,3,65.56,15.55,FALSE,Credit Card,Online
2668,07-05-2022,791,Home,Bed Sheets,4,92.43,12.42,FALSE,Net Banking,Online
2669,07-05-2022,904,Toys,Board Game,5,55.65,0.04,FALSE,Credit Card,Online
2670,07-05-2022,95,Electronics,Headphones,2,222.24,59.43,TRUE,Credit Card,Online
2671,07-05-2022,338,Home,Table Lamp,1,379.61,8.62,TRUE,Debit Card,In-store
2672,08-05-2022,398,Electronics,Smartwatch,2,290.26,24.61,FALSE,Debit Card,Online
2673,08-05-2022,524,Automotive,Car Seat Cover,3,273.78,119.06,FALSE,Cash,In-store
2674,08-05-2022,303,Books,Biography,2,18.86,2.13,FALSE,Credit Card,In-store
2675,08-05-2022,409,Electronics,Laptop,2,300.9,102.5,TRUE,Credit Card,Online
2676,09-05-2022,370,Toys,Doll,3,239.03,117.48,TRUE,Cash,Online
2677,09-05-2022,201,Fashion,Shoes,4,404.78,35.74,FALSE,Debit Card,In-store
2678,10-05-2022,891,Books,Textbook,1,344.54,114.01,TRUE,Net Banking,Online
2679,10-05-2022,446,Books,Children's Book,5,15.48,5.41,TRUE,UPI,In-store
2680,11-05-2022,903,Books,Textbook,5,458.8,174.89,FALSE,UPI,In-store
2681,11-05-2022,755,Electronics,Camera,3,491.65,197.98,TRUE,Net Banking,In-store
2682,11-05-2022,465,Electronics,Laptop,3,414.48,25.58,FALSE,Net Banking,Online
2683,11-05-2022,955,Home,Cookware Set,2,153.64,65.95,FALSE,Debit Card,Online
2684,11-05-2022,938,Toys,Action Figure,3,316.53,40.94,TRUE,Cash,In-store
2685,11-05-2022,730,Toys,Remote Control Car,2,223.51,19.78,TRUE,Cash,In-store
2686,11-05-2022,107,Electronics,Smartwatch,4,73.25,25.32,TRUE,UPI,Online
2687,11-05-2022,465,Electronics,Smartwatch,5,122.66,19.44,TRUE,Credit Card,In-store
2688,12-05-2022,487,Home,Bed Sheets,1,345.37,48.42,TRUE,Debit Card,In-store
2689,12-05-2022,357,Electronics,Headphones,4,334.25,155.91,TRUE,Credit Card,Online
2690,12-05-2022,634,Books,Textbook,1,285.59,79,FALSE,Net Banking,In-store
2691,13-05-2022,808,Books,Mystery Novel,5,188.78,12.4,FALSE,Net Banking,In-store
2692,13-05-2022,395,Toys,Board Game,2,383.85,183.69,FALSE,Cash,In-store
2693,13-05-2022,723,Automotive,Car Charger,2,227.34,34.41,FALSE,Cash,In-store
2694,13-05-2022,11,Automotive,Motorcycle Helmet,5,432.73,168.95,FALSE,Credit Card,Online
2695,13-05-2022,854,Toys,Doll,5,363.89,107.49,FALSE,Debit Card,Online
2696,13-05-2022,251,Toys,Puzzle,4,189.07,32.33,TRUE,Debit Card,Online
2697,15-05-2022,578,Fashion,Dress,3,385.78,32.36,TRUE,Debit Card,In-store
2698,15-05-2022,652,Electronics,Headphones,4,15.58,1.63,TRUE,Net Banking,In-store
2699,15-05-2022,812,Toys,Puzzle,4,271.63,113.3,FALSE,Credit Card,Online
2700,15-05-2022,930,Home,Cushion Covers,4,442.39,101.38,TRUE,Debit Card,In-store
2701,15-05-2022,485,Fashion,Dress,1,234.02,48.88,TRUE,UPI,Online
2702,15-05-2022,291,Automotive,Car Seat Cover,4,141.19,65.79,TRUE,UPI,Online
2703,16-05-2022,248,Books,Mystery Novel,3,230.3,16.22,TRUE,Net Banking,In-store
2704,16-05-2022,315,Toys,Puzzle,4,370.53,158.4,TRUE,Debit Card,In-store
2705,16-05-2022,229,Toys,Action Figure,5,358.2,66.13,TRUE,UPI,In-store
2706,17-05-2022,372,Home,Cushion Covers,2,177.45,67.98,TRUE,Debit Card,Online
2707,17-05-2022,465,Fashion,Watch,4,233.83,6.75,FALSE,Net Banking,Online
2708,17-05-2022,955,Toys,Board Game,5,498.66,44.86,TRUE,UPI,Online
2709,17-05-2022,81,Toys,Board Game,2,272.83,53.3,TRUE,Net Banking,In-store
2710,17-05-2022,955,Fashion,Dress,3,215.86,79.62,TRUE,Net Banking,Online
2711,17-05-2022,655,Automotive,Air Freshener,4,178.39,35.62,TRUE,UPI,Online
2712,17-05-2022,643,Automotive,Air Freshener,2,26.66,3.21,FALSE,Net Banking,Online
2713,17-05-2022,686,Electronics,Headphones,4,239.56,64.1,FALSE,Credit Card,Online
2714,17-05-2022,892,Toys,Action Figure,2,295.55,142.7,FALSE,Net Banking,Online
2715,17-05-2022,804,Toys,Remote Control Car,1,280.75,5.53,FALSE,Credit Card,In-store
2716,18-05-2022,698,Automotive,Air Freshener,1,203.94,89.63,TRUE,Credit Card,In-store
2717,18-05-2022,198,Electronics,Smartphone,1,301.64,10.19,TRUE,Cash,Online
2718,18-05-2022,333,Toys,Board Game,2,288.96,68.18,TRUE,Net Banking,Online
2719,18-05-2022,62,Toys,Board Game,4,13.3,2.4,TRUE,Cash,In-store
2720,18-05-2022,48,Books,Textbook,3,241.9,11.33,TRUE,Debit Card,In-store
2721,18-05-2022,614,Fashion,T-Shirt,5,176.59,47.56,TRUE,Credit Card,In-store
2722,19-05-2022,69,Automotive,Motorcycle Helmet,5,212.5,59.46,TRUE,Debit Card,Online
2723,20-05-2022,860,Toys,Doll,1,15.71,7.34,FALSE,UPI,Online
2724,20-05-2022,505,Toys,Puzzle,4,99.61,38.06,FALSE,UPI,Online
2725,20-05-2022,944,Electronics,Smartwatch,5,102.66,27.49,TRUE,Net Banking,Online
2726,20-05-2022,996,Books,Textbook,4,167.74,60.52,FALSE,Credit Card,Online
2727,20-05-2022,655,Automotive,Car Charger,4,282.7,5.79,FALSE,Cash,Online
2728,20-05-2022,925,Home,Bed Sheets,4,114.68,9.27,TRUE,UPI,Online
2729,21-05-2022,292,Home,Cookware Set,4,27.07,12.97,FALSE,Debit Card,Online
2730,21-05-2022,656,Home,Cushion Covers,4,132.97,22.92,TRUE,Cash,Online
2731,21-05-2022,39,Electronics,Headphones,5,249.58,101.18,FALSE,Cash,In-store
2732,21-05-2022,818,Toys,Action Figure,5,233.49,5.29,FALSE,Cash,In-store
2733,22-05-2022,162,Books,Mystery Novel,3,486.23,185.24,TRUE,Net Banking,Online
2734,22-05-2022,103,Electronics,Smartwatch,2,257.88,17.08,FALSE,Credit Card,Online
2735,22-05-2022,727,Electronics,Headphones,4,434.72,115.54,TRUE,Debit Card,In-store
2736,22-05-2022,322,Books,Children's Book,4,488.94,63.61,FALSE,Cash,In-store
2737,23-05-2022,103,Fashion,Jeans,1,271.98,53.15,TRUE,Credit Card,In-store
2738,23-05-2022,182,Electronics,Laptop,3,492.01,90.23,FALSE,Cash,Online
2739,23-05-2022,615,Electronics,Smartphone,1,478.41,25.7,FALSE,Cash,Online
2740,24-05-2022,393,Books,Science Fiction,4,226.85,4.08,TRUE,Cash,In-store
2741,24-05-2022,827,Toys,Doll,3,206.88,4.65,TRUE,Net Banking,In-store
2742,24-05-2022,24,Automotive,Motor Oil,2,71.99,33.95,TRUE,UPI,In-store
2743,25-05-2022,716,Automotive,Car Charger,2,112.6,43.4,FALSE,UPI,In-store
2744,25-05-2022,73,Automotive,Air Freshener,4,253.24,39.74,TRUE,Cash,Online
2745,26-05-2022,390,Automotive,Motorcycle Helmet,4,165.17,8.8,TRUE,Net Banking,In-store
2746,26-05-2022,265,Home,Bed Sheets,1,200.17,39.77,FALSE,Net Banking,In-store
2747,26-05-2022,319,Fashion,Watch,4,342.67,55.25,TRUE,Debit Card,In-store
2748,26-05-2022,387,Toys,Doll,2,87.5,0.65,TRUE,Credit Card,In-store
2749,26-05-2022,818,Toys,Remote Control Car,2,385.49,188.92,FALSE,Credit Card,Online
2750,26-05-2022,122,Automotive,Car Seat Cover,3,17.74,1.3,TRUE,UPI,Online
2751,26-05-2022,272,Books,Science Fiction,5,143.58,20.59,TRUE,Net Banking,In-store
2752,27-05-2022,447,Automotive,Motor Oil,3,167.93,20.61,TRUE,Net Banking,In-store
2753,27-05-2022,995,Books,Children's Book,5,257.32,28.57,FALSE,UPI,Online
2754,27-05-2022,859,Toys,Puzzle,5,48.32,14.63,TRUE,Debit Card,In-store
2755,27-05-2022,793,Fashion,Shoes,1,328.21,81.23,TRUE,Net Banking,Online
2756,27-05-2022,131,Toys,Action Figure,4,244.62,13.63,TRUE,UPI,Online
2757,27-05-2022,7,Electronics,Laptop,2,139,61.03,TRUE,Credit Card,Online
2758,27-05-2022,47,Fashion,Jeans,5,335.35,67.62,TRUE,Credit Card,In-store
2759,27-05-2022,761,Automotive,Motorcycle Helmet,5,56.15,15.25,TRUE,Debit Card,Online
2760,27-05-2022,768,Toys,Doll,2,27.26,13.04,TRUE,UPI,In-store
2761,28-05-2022,461,Books,Children's Book,3,72.88,30.21,TRUE,Debit Card,In-store
2762,28-05-2022,433,Automotive,Motorcycle Helmet,5,384.62,174.99,FALSE,Net Banking,In-store
2763,28-05-2022,556,Fashion,Shoes,2,294.71,100.8,TRUE,Debit Card,In-store
2764,28-05-2022,536,Home,Table Lamp,5,335.52,50.94,FALSE,Credit Card,In-store
2765,28-05-2022,455,Electronics,Laptop,2,195.87,64.63,TRUE,Net Banking,Online
2766,29-05-2022,887,Electronics,Laptop,2,407.24,119.71,FALSE,Cash,In-store
2767,29-05-2022,364,Home,Table Lamp,4,389.62,87.07,TRUE,UPI,In-store
2768,29-05-2022,687,Home,Bed Sheets,1,81.32,30.34,FALSE,Cash,In-store
2769,29-05-2022,611,Home,Cookware Set,1,110.24,30.94,FALSE,Debit Card,Online
2770,29-05-2022,34,Electronics,Laptop,3,460.3,109.29,TRUE,Debit Card,Online
2771,29-05-2022,127,Books,Children's Book,4,35.64,12.46,FALSE,Credit Card,Online
2772,29-05-2022,938,Fashion,Shoes,3,373.04,17.88,TRUE,Credit Card,In-store
2773,29-05-2022,616,Books,Children's Book,4,111.53,51.48,FALSE,UPI,Online
2774,30-05-2022,510,Fashion,Watch,2,391.2,162.64,TRUE,Net Banking,In-store
2775,30-05-2022,5,Books,Science Fiction,2,422.41,85.08,TRUE,Net Banking,Online
2776,30-05-2022,62,Fashion,T-Shirt,2,239.39,46.09,FALSE,Credit Card,In-store
2777,31-05-2022,129,Toys,Board Game,1,416.61,115.44,TRUE,Debit Card,In-store
2778,31-05-2022,252,Books,Science Fiction,3,257.46,10.97,FALSE,UPI,In-store
2779,31-05-2022,105,Automotive,Car Charger,4,348.64,3.15,TRUE,Cash,In-store
2780,31-05-2022,823,Toys,Puzzle,3,481.11,74.81,TRUE,Credit Card,Online
2781,31-05-2022,50,Electronics,Camera,2,324.98,26.58,TRUE,Cash,In-store
2782,31-05-2022,574,Automotive,Motor Oil,2,361.5,120.2,TRUE,Debit Card,In-store
2783,01-06-2022,685,Books,Textbook,4,302.94,82.31,FALSE,Credit Card,Online
2784,01-06-2022,11,Toys,Board Game,5,405.04,177.37,FALSE,Debit Card,Online
2785,01-06-2022,518,Toys,Remote Control Car,3,409.87,85.81,FALSE,Net Banking,In-store
2786,02-06-2022,626,Automotive,Motor Oil,5,395.78,35.11,FALSE,Cash,In-store
2787,02-06-2022,683,Automotive,Motor Oil,2,360.03,93.55,TRUE,Credit Card,In-store
2788,02-06-2022,1,Home,Curtains,1,481.81,87.04,TRUE,Debit Card,Online
2789,03-06-2022,714,Automotive,Motor Oil,4,85.85,12.74,TRUE,Cash,Online
2790,03-06-2022,631,Automotive,Motor Oil,2,128.73,17.14,FALSE,Net Banking,Online
2791,03-06-2022,874,Books,Biography,3,120.5,13.65,FALSE,Credit Card,In-store
2792,04-06-2022,573,Books,Science Fiction,2,338.36,140.24,TRUE,UPI,In-store
2793,04-06-2022,243,Books,Biography,3,417.68,83.19,TRUE,Debit Card,In-store
2794,04-06-2022,947,Automotive,Motor Oil,1,42.36,20.63,FALSE,Cash,Online
2795,04-06-2022,690,Fashion,T-Shirt,2,27.7,2.88,TRUE,Net Banking,Online
2796,04-06-2022,906,Automotive,Car Seat Cover,3,159.49,75.44,FALSE,UPI,In-store
2797,05-06-2022,727,Automotive,Car Seat Cover,5,266.04,69.14,FALSE,Debit Card,In-store
2798,05-06-2022,689,Electronics,Headphones,1,222.36,103.66,FALSE,Debit Card,Online
2799,05-06-2022,589,Automotive,Car Seat Cover,3,477.99,128.35,TRUE,Debit Card,In-store
2800,06-06-2022,771,Automotive,Car Seat Cover,1,321.73,124.94,FALSE,Debit Card,In-store
2801,06-06-2022,650,Electronics,Smartphone,2,472.98,39.05,TRUE,Credit Card,In-store
2802,06-06-2022,434,Toys,Action Figure,5,16.43,0.8,FALSE,UPI,Online
2803,06-06-2022,230,Toys,Doll,4,166.09,35.85,TRUE,Credit Card,Online
2804,07-06-2022,632,Home,Cushion Covers,1,98.87,39.53,TRUE,Cash,In-store
2805,07-06-2022,524,Books,Biography,1,456.96,5.48,FALSE,UPI,Online
2806,07-06-2022,562,Books,Textbook,2,125.76,50.79,TRUE,Cash,Online
2807,07-06-2022,565,Automotive,Car Charger,1,316.22,5.14,FALSE,Debit Card,In-store
2808,07-06-2022,417,Fashion,Jeans,3,352.53,82.89,TRUE,Cash,In-store
2809,08-06-2022,226,Books,Children's Book,1,13.77,2.08,TRUE,Debit Card,In-store
2810,08-06-2022,472,Fashion,Jeans,2,78.58,21.47,TRUE,Cash,Online
2811,08-06-2022,477,Home,Cushion Covers,1,158.03,66.49,TRUE,Debit Card,Online
2812,08-06-2022,866,Automotive,Motorcycle Helmet,4,303.15,115.6,TRUE,Credit Card,Online
2813,09-06-2022,786,Books,Science Fiction,4,162.61,27.47,TRUE,Credit Card,In-store
2814,10-06-2022,938,Electronics,Camera,3,274.72,38.85,FALSE,Cash,In-store
2815,10-06-2022,510,Fashion,Shoes,1,58.81,1.55,TRUE,UPI,Online
2816,10-06-2022,962,Automotive,Air Freshener,2,207.53,33.01,TRUE,UPI,Online
2817,10-06-2022,810,Automotive,Car Charger,1,118.45,1.07,FALSE,Debit Card,Online
2818,11-06-2022,916,Toys,Action Figure,2,372.98,0.48,TRUE,Debit Card,Online
2819,11-06-2022,568,Books,Science Fiction,1,333.44,89.06,TRUE,Debit Card,In-store
2820,11-06-2022,498,Automotive,Air Freshener,4,426.9,56.08,TRUE,Net Banking,Online
2821,12-06-2022,195,Books,Children's Book,4,222.1,105.2,TRUE,UPI,Online
2822,12-06-2022,575,Automotive,Car Charger,2,277.08,27.74,FALSE,Credit Card,In-store
2823,12-06-2022,42,Books,Textbook,5,433.01,194.78,TRUE,Debit Card,In-store
2824,12-06-2022,398,Home,Cookware Set,5,488.71,94.69,FALSE,Credit Card,Online
2825,13-06-2022,241,Home,Bed Sheets,1,258.4,14.62,TRUE,Debit Card,Online
2826,13-06-2022,123,Books,Mystery Novel,5,157.55,76.23,TRUE,Debit Card,In-store
2827,13-06-2022,186,Toys,Puzzle,2,343.82,59.53,FALSE,Credit Card,In-store
2828,13-06-2022,674,Toys,Doll,2,210.49,24.86,FALSE,Credit Card,Online
2829,14-06-2022,373,Automotive,Car Seat Cover,4,316.94,150.87,TRUE,Net Banking,Online
2830,14-06-2022,426,Fashion,Dress,2,367.29,66.37,FALSE,Net Banking,Online
2831,14-06-2022,415,Home,Cushion Covers,2,387.62,5.56,TRUE,UPI,In-store
2832,14-06-2022,927,Electronics,Laptop,2,208.85,3.9,FALSE,Debit Card,In-store
2833,15-06-2022,373,Books,Biography,2,466.27,199.91,FALSE,Debit Card,In-store
2834,15-06-2022,368,Home,Cushion Covers,1,17.81,5.96,TRUE,UPI,Online
2835,15-06-2022,124,Home,Cookware Set,4,370.59,170.79,TRUE,Net Banking,Online
2836,15-06-2022,548,Books,Biography,4,63.23,18.01,FALSE,Net Banking,Online
2837,15-06-2022,218,Home,Cookware Set,3,455.16,22.93,TRUE,Net Banking,In-store
2838,15-06-2022,647,Fashion,Jeans,5,246.81,35.02,FALSE,Net Banking,Online
2839,15-06-2022,953,Electronics,Camera,2,462.34,147.97,FALSE,UPI,Online
2840,16-06-2022,184,Home,Bed Sheets,5,72.03,1.64,TRUE,Cash,In-store
2841,16-06-2022,327,Fashion,Shoes,1,408.85,150.18,TRUE,UPI,In-store
2842,16-06-2022,970,Fashion,Jeans,2,223.93,63.18,FALSE,UPI,In-store
2843,17-06-2022,909,Books,Textbook,1,41.03,13.44,TRUE,Cash,Online
2844,17-06-2022,216,Automotive,Motorcycle Helmet,4,419.48,43.12,FALSE,Credit Card,Online
2845,17-06-2022,876,Toys,Board Game,2,69.03,13.85,FALSE,Debit Card,Online
2846,18-06-2022,83,Electronics,Smartphone,2,463.81,163.9,FALSE,UPI,In-store
2847,18-06-2022,587,Electronics,Camera,1,348.52,35.88,FALSE,Cash,In-store
2848,18-06-2022,460,Books,Science Fiction,1,143.69,71.49,FALSE,Credit Card,In-store
2849,18-06-2022,621,Fashion,T-Shirt,2,208.85,39.21,FALSE,Credit Card,Online
2850,18-06-2022,691,Books,Biography,2,237.17,118.48,TRUE,Cash,In-store
2851,18-06-2022,168,Electronics,Laptop,1,301.39,83,TRUE,Credit Card,Online
2852,19-06-2022,899,Automotive,Motor Oil,4,493.79,216.3,TRUE,Net Banking,In-store
2853,19-06-2022,281,Toys,Doll,4,409.11,196.15,TRUE,Cash,Online
2854,20-06-2022,534,Automotive,Motor Oil,2,214.49,61.44,FALSE,Net Banking,In-store
2855,20-06-2022,637,Home,Curtains,3,34.95,9.03,TRUE,UPI,In-store
2856,20-06-2022,919,Fashion,T-Shirt,5,218.6,49.03,TRUE,Credit Card,Online
2857,21-06-2022,896,Home,Table Lamp,1,358.59,92.5,TRUE,Net Banking,Online
2858,21-06-2022,3,Home,Curtains,3,278.37,52.04,TRUE,Credit Card,Online
2859,21-06-2022,216,Automotive,Car Charger,2,212.2,68.53,TRUE,Debit Card,Online
2860,21-06-2022,843,Home,Cookware Set,4,412.71,156.38,TRUE,UPI,Online
2861,22-06-2022,374,Automotive,Motorcycle Helmet,4,309.19,116.32,FALSE,Debit Card,Online
2862,22-06-2022,946,Home,Bed Sheets,4,75.8,28.42,FALSE,UPI,Online
2863,22-06-2022,65,Electronics,Smartphone,4,256.91,9.64,TRUE,Cash,In-store
2864,22-06-2022,373,Electronics,Headphones,5,220.09,39.95,TRUE,Cash,In-store
2865,23-06-2022,526,Home,Table Lamp,1,249.91,113.19,TRUE,Debit Card,In-store
2866,23-06-2022,600,Electronics,Smartwatch,2,417.04,145.85,FALSE,Credit Card,Online
2867,23-06-2022,139,Automotive,Motorcycle Helmet,1,133.46,18.51,FALSE,Net Banking,Online
2868,24-06-2022,105,Automotive,Motorcycle Helmet,3,438.66,7.07,FALSE,Net Banking,Online
2869,24-06-2022,458,Toys,Doll,2,129.9,51.78,TRUE,Debit Card,Online
2870,24-06-2022,670,Automotive,Air Freshener,4,405.41,47.66,FALSE,Net Banking,Online
2871,24-06-2022,885,Toys,Doll,4,398.22,89.56,FALSE,Net Banking,In-store
2872,24-06-2022,393,Electronics,Smartwatch,3,55.5,1.82,TRUE,Cash,Online
2873,25-06-2022,650,Books,Science Fiction,1,11.74,4.53,FALSE,Debit Card,In-store
2874,25-06-2022,721,Home,Curtains,5,141,60.49,TRUE,Debit Card,In-store
2875,25-06-2022,915,Electronics,Headphones,4,288.46,124.69,FALSE,Debit Card,In-store
2876,25-06-2022,732,Electronics,Camera,2,293.16,3.65,TRUE,UPI,In-store
2877,25-06-2022,570,Toys,Action Figure,4,172.9,71.76,TRUE,Debit Card,In-store
2878,25-06-2022,456,Books,Children's Book,1,191.5,14.15,FALSE,UPI,Online
2879,26-06-2022,900,Home,Cushion Covers,1,128.03,36.32,TRUE,Credit Card,In-store
2880,26-06-2022,470,Books,Biography,4,10.41,0.77,TRUE,Net Banking,In-store
2881,26-06-2022,504,Electronics,Headphones,1,294.98,54.29,TRUE,UPI,Online
2882,27-06-2022,170,Books,Science Fiction,3,255.32,68.07,FALSE,Cash,In-store
2883,27-06-2022,449,Toys,Remote Control Car,5,391.89,78.54,FALSE,Debit Card,Online
2884,27-06-2022,974,Fashion,Watch,3,62.52,3.63,FALSE,Credit Card,Online
2885,28-06-2022,706,Fashion,Dress,3,457.17,130.37,TRUE,Cash,Online
2886,28-06-2022,742,Electronics,Laptop,5,382.54,7.74,FALSE,Cash,Online
2887,29-06-2022,471,Automotive,Car Charger,1,52.89,1.44,FALSE,Cash,Online
2888,29-06-2022,430,Electronics,Smartphone,4,322.36,10.05,TRUE,Cash,In-store
2889,29-06-2022,180,Fashion,Jeans,2,482.01,192.37,FALSE,UPI,In-store
2890,29-06-2022,541,Toys,Puzzle,5,402.67,108.08,FALSE,UPI,In-store
2891,30-06-2022,830,Automotive,Car Charger,3,357.67,98.36,FALSE,Net Banking,Online
2892,30-06-2022,762,Home,Cushion Covers,5,435.74,187.47,FALSE,Debit Card,In-store
2893,30-06-2022,597,Fashion,Jeans,4,58.01,20.64,FALSE,Credit Card,Online
2894,30-06-2022,631,Toys,Doll,2,350.19,8.55,FALSE,Debit Card,In-store
2895,30-06-2022,53,Toys,Remote Control Car,5,423.68,22.39,FALSE,Credit Card,Online
2896,30-06-2022,313,Fashion,Jeans,3,49.28,14.43,TRUE,Cash,Online
2897,01-07-2022,242,Automotive,Car Charger,3,197.6,56.04,TRUE,UPI,In-store
2898,01-07-2022,789,Automotive,Motorcycle Helmet,3,36,2.03,TRUE,UPI,In-store
2899,01-07-2022,126,Electronics,Headphones,1,361.23,38.61,FALSE,Debit Card,Online
2900,01-07-2022,237,Electronics,Smartwatch,5,172.15,19.28,FALSE,Net Banking,In-store
